feature_id	protein_accession	gene_id	gene_name	protein_name	best_protein_q	display_label	annotation_source	ECOLI-B36-RPMI
PROT:WP_001250202.1	WP_001250202.1	EW036_RS11290	sapA	ABC transporter substrate-binding protein SapA	0.0004998375	sapA — ABC transporter substrate-binding protein SapA	search FASTA description + reference GFF	27.052596162952003
PROT:WP_001250644.1	WP_001250644.1	EW036_RS24515	glpX	class II fructose-bisphosphatase	0.0004998375	glpX — class II fructose-bisphosphatase	search FASTA description + reference GFF	29.15401027185553
PROT:WP_001251354.1	WP_001251354.1	EW036_RS09550	lolE	lipoprotein-releasing ABC transporter permease subunit LolE	0.0004998375	lolE — lipoprotein-releasing ABC transporter permease subunit LolE	search FASTA description + reference GFF	26.609929805100347
PROT:WP_001251965.1	WP_001251965.1	EW036_RS25570	atpC	F0F1 ATP synthase subunit epsilon	0.0004998375	atpC — F0F1 ATP synthase subunit epsilon	search FASTA description + reference GFF	31.703919749295963
PROT:WP_001252365.1	WP_001252365.1	EW036_RS15550	asmA	outer membrane assembly protein AsmA	0.0004998375	asmA — outer membrane assembly protein AsmA	search FASTA description + reference GFF	28.550794949638725
PROT:WP_001253634.1	WP_001253634.1	EW036_RS02815	yhdP	AsmA2 domain-containing protein YhdP	0.0004998375	yhdP — AsmA2 domain-containing protein YhdP	search FASTA description + reference GFF	26.007969883501488
PROT:WP_001253709.1	WP_001253709.1	EW036_RS01995	envZ	two-component system sensor histidine kinase EnvZ	0.0004998375	envZ — two-component system sensor histidine kinase EnvZ	search FASTA description + reference GFF	23.739209014734644
PROT:WP_001255186.1	WP_001255186.1	EW036_RS17110	amiD	N-acetylmuramoyl-L-alanine amidase AmiD	0.0004998375	amiD — N-acetylmuramoyl-L-alanine amidase AmiD	search FASTA description + reference GFF	27.44733928162026
PROT:WP_001255589.1	WP_001255589.1	EW036_RS08170	menC	o-succinylbenzoate synthase	0.0004998375	menC — o-succinylbenzoate synthase	search FASTA description + reference GFF	25.75657618027129
PROT:WP_001257002.1	WP_001257002.1	EW036_RS09450	tmk	dTMP kinase	0.0004998375	tmk — dTMP kinase	search FASTA description + reference GFF	26.68748012277137
PROT:WP_001257847.1	WP_001257847.1	EW036_RS02855	argR	transcriptional regulator ArgR	0.0004998375	argR — transcriptional regulator ArgR	search FASTA description + reference GFF	25.76906516671111
PROT:WP_001258676.1	WP_001258676.1	EW036_RS13595	aspS	aspartate--tRNA ligase	0.0004998375	aspS — aspartate--tRNA ligase	search FASTA description + reference GFF	33.04196212604508
PROT:WP_001259253.1	WP_001259253.1	EW036_RS15315	yefM	YoeB-YefM toxin-antitoxin system antitoxin YefM	0.0004998375	yefM — YoeB-YefM toxin-antitoxin system antitoxin YefM	search FASTA description + reference GFF	25.748474109965223
PROT:WP_001259268.1	WP_001259268.1	EW036_RS16460		helix-turn-helix domain-containing protein	0.0004998375	EW036_RS16460 — helix-turn-helix domain-containing protein	search FASTA description + reference GFF	24.59303867315379
PROT:WP_001259692.1	WP_001259692.1	EW036_RS25120	pldA	phospholipase A	0.0004998375	pldA — phospholipase A	search FASTA description + reference GFF	26.78869144835649
PROT:WP_001259838.1	WP_001259838.1	EW036_RS13080	sppA	signal peptide peptidase SppA	0.0004998375	sppA — signal peptide peptidase SppA	search FASTA description + reference GFF	29.263346818669408
PROT:WP_001260273.1	WP_001260273.1	EW036_RS13920		hypothetical protein	0.0004998375	EW036_RS13920 — hypothetical protein	search FASTA description + reference GFF	26.885210510995265
PROT:WP_001260309.1	WP_001260309.1	EW036_RS10415	ispE	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	0.0004998375	ispE — 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	search FASTA description + reference GFF	27.519317999223915
PROT:WP_001260690.1	WP_001260690.1	EW036_RS20445	proS	proline--tRNA ligase	0.0004998375	proS — proline--tRNA ligase	search FASTA description + reference GFF	32.81029497970395
PROT:WP_001260849.1	WP_001260849.1	EW036_RS12250	ydgD	trypsin-like serine peptidase	0.0004998375	ydgD — trypsin-like serine peptidase	search FASTA description + reference GFF	23.37315354742594
PROT:WP_001261013.1	WP_001261013.1	EW036_RS11695	ydcL	DUF3313 domain-containing protein	0.0004998375	ydcL — DUF3313 domain-containing protein	search FASTA description + reference GFF	31.360104292074222
PROT:WP_001261210.1	WP_001261210.1	EW036_RS11415	ycjG	L-Ala-D/L-Glu epimerase	0.0004998375	ycjG — L-Ala-D/L-Glu epimerase	search FASTA description + reference GFF	25.493719693692096
PROT:WP_001261235.1	WP_001261235.1	EW036_RS08830	yccF	YccF domain-containing protein	0.0004998375	yccF — YccF domain-containing protein	search FASTA description + reference GFF	24.240174031253343
PROT:WP_001261278.1	WP_001261278.1	EW036_RS26445	vapB	type II toxin-antitoxin system VapB family antitoxin	0.0009959845	vapB — type II toxin-antitoxin system VapB family antitoxin	search FASTA description + reference GFF	26.77751429186531
PROT:WP_001262123.1	WP_001262123.1	EW036_RS11460	uspE	universal stress protein UspE	0.0004998375	uspE — universal stress protein UspE	search FASTA description + reference GFF	33.474641655383614
PROT:WP_001262185.1	WP_001262185.1	EW036_RS13390	kdgR	DNA-binding transcriptional regulator KdgR	0.0004998375	kdgR — DNA-binding transcriptional regulator KdgR	search FASTA description + reference GFF	30.36351630383252
PROT:WP_001262723.1	WP_001262723.1	EW036_RS06730	ung	uracil-DNA glycosylase	0.0004998375	ung — uracil-DNA glycosylase	search FASTA description + reference GFF	26.376959757163142
PROT:WP_001264377.1	WP_001264377.1	EW036_RS03660	tsaD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	0.0004998375	tsaD — tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	search FASTA description + reference GFF	28.192532425273207
PROT:WP_001264592.1	WP_001264592.1	EW036_RS00840	rfaC	lipopolysaccharide heptosyltransferase RfaC	0.005768178	rfaC — lipopolysaccharide heptosyltransferase RfaC	search FASTA description + reference GFF	24.079242444295407
PROT:WP_001264707.1	WP_001264707.1	EW036_RS21490	thrA	bifunctional aspartate kinase/homoserine dehydrogenase I	0.0004998375	thrA — bifunctional aspartate kinase/homoserine dehydrogenase I	search FASTA description + reference GFF	31.23975183544429
PROT:WP_001264949.1	WP_001264949.1	EW036_RS08970	torT	TMAO reductase system periplasmic protein TorT	0.0009189543	torT — TMAO reductase system periplasmic protein TorT	search FASTA description + reference GFF	26.107179310168384
PROT:WP_001265440.1	WP_001265440.1	EW036_RS17650	galE	UDP-glucose 4-epimerase GalE	0.0004998375	galE — UDP-glucose 4-epimerase GalE	search FASTA description + reference GFF	30.71640155743666
PROT:WP_001265481.1	WP_001265481.1	EW036_RS09610	phoP	two-component system response regulator PhoP	0.0004998375	phoP — two-component system response regulator PhoP	search FASTA description + reference GFF	30.792314361285094
PROT:WP_001265681.1	WP_001265681.1	EW036_RS02000	pckA	phosphoenolpyruvate carboxykinase (ATP)	0.0004998375	pckA — phosphoenolpyruvate carboxykinase (ATP)	search FASTA description + reference GFF	33.737373995257684
PROT:WP_001266318.1	WP_001266318.1	EW036_RS01325	hmsP	biofilm formation regulator HmsP	0.0004998375	hmsP — biofilm formation regulator HmsP	search FASTA description + reference GFF	24.712433766598988
PROT:WP_001266506.1	WP_001266506.1	EW036_RS19370	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	0.0004998375	queA — tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	search FASTA description + reference GFF	27.958596868053263
PROT:WP_001266905.1	WP_001266905.1	EW036_RS10150	dadA	D-amino acid dehydrogenase	0.0004998375	dadA — D-amino acid dehydrogenase	search FASTA description + reference GFF	30.11591500486769
PROT:WP_001267445.1	WP_001267445.1	EW036_RS23225	fxsA	FxsA family protein	0.0004998375	fxsA — FxsA family protein	search FASTA description + reference GFF	25.709639325682986
PROT:WP_001267498.1	WP_001267498.1	EW036_RS07190	ypfJ	KPN_02809 family neutral zinc metallopeptidase	0.0004998375	ypfJ — KPN_02809 family neutral zinc metallopeptidase	search FASTA description + reference GFF	27.63875944323683
PROT:WP_001267919.1	WP_001267919.1	EW036_RS09455	holB	DNA polymerase III subunit delta'	0.00093253714	holB — DNA polymerase III subunit delta'	search FASTA description + reference GFF	20.61914455168733
PROT:WP_001269327.1	WP_001269327.1	EW036_RS22770	tamA	autotransporter assembly complex protein TamA	0.0004998375	tamA — autotransporter assembly complex protein TamA	search FASTA description + reference GFF	26.15549654761134
PROT:WP_001269673.1	WP_001269673.1	EW036_RS18275	lptE	LPS assembly lipoprotein LptE	0.0004998375	lptE — LPS assembly lipoprotein LptE	search FASTA description + reference GFF	30.009196300058413
PROT:WP_001270242.1	WP_001270242.1	EW036_RS24585	yiiM	6-hydroxyaminopurine reductase	0.0004998375	yiiM — 6-hydroxyaminopurine reductase	search FASTA description + reference GFF	29.682273671853302
PROT:WP_001271717.1	WP_001271717.1	EW036_RS24790	glnA	glutamate--ammonia ligase	0.0004998375	glnA — glutamate--ammonia ligase	search FASTA description + reference GFF	34.06465202079503
PROT:WP_001272297.1	WP_001272297.1	EW036_RS21665	rsmC	16S rRNA (guanine(1207)-N(2))-methyltransferase RsmC	0.0004998375	rsmC — 16S rRNA (guanine(1207)-N(2))-methyltransferase RsmC	search FASTA description + reference GFF	30.269645830124265
PROT:WP_001273763.1	WP_001273763.1	EW036_RS03355	garD	galactarate dehydratase	0.0004998375	garD — galactarate dehydratase	search FASTA description + reference GFF	28.59046751944196
PROT:WP_001274021.1	WP_001274021.1	EW036_RS21385	rpsT	30S ribosomal protein S20	0.0004998375	rpsT — 30S ribosomal protein S20	search FASTA description + reference GFF	33.733127356488765
PROT:WP_001274684.1	WP_001274684.1	EW036_RS02225	prkB	phosphoribulokinase	0.0004998375	prkB — phosphoribulokinase	search FASTA description + reference GFF	27.079243441405005
PROT:WP_001274963.1	WP_001274963.1	EW036_RS11315	pspB	envelope stress response membrane protein PspB	0.0004998375	pspB — envelope stress response membrane protein PspB	search FASTA description + reference GFF	26.34466438785472
PROT:WP_001276008.1	WP_001276008.1	EW036_RS05140	zapA	cell division protein ZapA	0.0004998375	zapA — cell division protein ZapA	search FASTA description + reference GFF	28.754017761163382
PROT:WP_001276309.1	WP_001276309.1	EW036_RS19275	yajL	protein deglycase YajL	0.0004998375	yajL — protein deglycase YajL	search FASTA description + reference GFF	28.72983009090258
PROT:WP_001277107.1	WP_001277107.1	EW036_RS01730	ataR	type II toxin-antitoxin system antitoxin AtaR	0.0004998375	ataR — type II toxin-antitoxin system antitoxin AtaR	search FASTA description + reference GFF	22.01059131704151
PROT:WP_001277561.1	WP_001277561.1	EW036_RS00905	cysE	serine O-acetyltransferase	0.0004998375	cysE — serine O-acetyltransferase	search FASTA description + reference GFF	29.041028206181178
PROT:WP_001277795.1	WP_001277795.1	EW036_RS07210	dapE	succinyl-diaminopimelate desuccinylase	0.0004998375	dapE — succinyl-diaminopimelate desuccinylase	search FASTA description + reference GFF	28.4874685483711
PROT:WP_001278605.1	WP_001278605.1	EW036_RS18195	corC	CNNM family magnesium/cobalt transport protein CorC	0.0004998375	corC — CNNM family magnesium/cobalt transport protein CorC	search FASTA description + reference GFF	29.11982308215252
PROT:WP_001278898.1	WP_001278898.1	EW036_RS11125	cobO	cob(I)yrinic acid a,c-diamide adenosyltransferase	0.0004998375	cobO — cob(I)yrinic acid a,c-diamide adenosyltransferase	search FASTA description + reference GFF	26.396168540587464
PROT:WP_001280359.1	WP_001280359.1	EW036_RS23060	miaA	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	0.0004998375	miaA — tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	search FASTA description + reference GFF	29.524725217359087
PROT:WP_001280386.1	WP_001280386.1	EW036_RS05150	pepP	Xaa-Pro aminopeptidase	0.0004998375	pepP — Xaa-Pro aminopeptidase	search FASTA description + reference GFF	31.22765204267261
PROT:WP_001280613.1	WP_001280613.1	EW036_RS02195	fic	putative adenosine monophosphate-protein transferase Fic	0.0004998375	fic — putative adenosine monophosphate-protein transferase Fic	search FASTA description + reference GFF	29.35402170604544
PROT:WP_001280776.1	WP_001280776.1	EW036_RS25335	trxA	thioredoxin TrxA	0.0004998375	trxA — thioredoxin TrxA	search FASTA description + reference GFF	33.376447750426415
PROT:WP_001281848.1	WP_001281848.1	EW036_RS03915	parC	DNA topoisomerase IV subunit A	0.0004998375	parC — DNA topoisomerase IV subunit A	search FASTA description + reference GFF	28.48604440890548
PROT:WP_001282280.1	WP_001282280.1	EW036_RS12530	rnt	ribonuclease T	0.0004998375	rnt — ribonuclease T	search FASTA description + reference GFF	25.86793381068659
PROT:WP_001282319.1	WP_001282319.1	EW036_RS12460	pdxH	pyridoxamine 5'-phosphate oxidase	0.0004998375	pdxH — pyridoxamine 5'-phosphate oxidase	search FASTA description + reference GFF	28.610762816467133
PROT:WP_001282361.1	WP_001282361.1	EW036_RS25700	mnmE	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	0.0004998375	mnmE — tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	search FASTA description + reference GFF	29.75865346951841
PROT:WP_001282552.1	WP_001282552.1	EW036_RS12385	ydgJ	oxidoreductase	0.0004998375	ydgJ — oxidoreductase	search FASTA description + reference GFF	29.89893081413041
PROT:WP_001282578.1	WP_001282578.1	EW036_RS04560	nanR	transcriptional regulator NanR	0.0004998375	nanR — transcriptional regulator NanR	search FASTA description + reference GFF	26.03433927382856
PROT:WP_001283421.1	WP_001283421.1	EW036_RS14110	uvrC	excinuclease ABC subunit UvrC	0.0004998375	uvrC — excinuclease ABC subunit UvrC	search FASTA description + reference GFF	25.88113885873793
PROT:WP_001283456.1	WP_001283456.1	EW036_RS13225	dgcP	diguanylate cyclase DgcP	0.0004998375	dgcP — diguanylate cyclase DgcP	search FASTA description + reference GFF	24.29992287989255
PROT:WP_001283598.1	WP_001283598.1	EW036_RS07910	truA	tRNA pseudouridine(38-40) synthase TruA	0.0004998375	truA — tRNA pseudouridine(38-40) synthase TruA	search FASTA description + reference GFF	26.35081908229204
PROT:WP_001283713.1	WP_001283713.1	EW036_RS01855	glgB	1,4-alpha-glucan branching enzyme	0.0004998375	glgB — 1,4-alpha-glucan branching enzyme	search FASTA description + reference GFF	30.66347797402259
PROT:WP_001284618.1	WP_001284618.1	EW036_RS13145	msrB	peptide-methionine (R)-S-oxide reductase MsrB	0.0004998375	msrB — peptide-methionine (R)-S-oxide reductase MsrB	search FASTA description + reference GFF	25.95827607456922
PROT:WP_001285288.1	WP_001285288.1	EW036_RS20015	proB	glutamate 5-kinase	0.0004998375	proB — glutamate 5-kinase	search FASTA description + reference GFF	30.577377343148505
PROT:WP_001286537.1	WP_001286537.1	EW036_RS12025	tam	trans-aconitate 2-methyltransferase	0.0004998375	tam — trans-aconitate 2-methyltransferase	search FASTA description + reference GFF	29.768298723623825
PROT:WP_001286823.1	WP_001286823.1	EW036_RS21370	ileS	isoleucine--tRNA ligase	0.0004998375	ileS — isoleucine--tRNA ligase	search FASTA description + reference GFF	33.16999967544851
PROT:WP_001286908.1	WP_001286908.1	EW036_RS16535		hypothetical protein	0.0004998375	EW036_RS16535 — hypothetical protein	search FASTA description + reference GFF	28.35421200808296
PROT:WP_001287134.1	WP_001287134.1	EW036_RS18055	glnS	glutamine--tRNA ligase	0.0004998375	glnS — glutamine--tRNA ligase	search FASTA description + reference GFF	32.23202175926986
PROT:WP_001287378.1	WP_001287378.1	EW036_RS10585	hns	histone-like nucleoid-structuring protein H-NS	0.0004998375	hns — histone-like nucleoid-structuring protein H-NS	search FASTA description + reference GFF	33.972235529273085
PROT:WP_001287403.1	WP_001287403.1	EW036_RS06260	gutQ	arabinose-5-phosphate isomerase GutQ	0.0004998375	gutQ — arabinose-5-phosphate isomerase GutQ	search FASTA description + reference GFF	29.71946166440239
PROT:WP_001287521.1	WP_001287521.1	EW036_RS24215	nusG	transcription termination/antitermination protein NusG	0.0004998375	nusG — transcription termination/antitermination protein NusG	search FASTA description + reference GFF	32.06712131586962
PROT:WP_001287828.1	WP_001287828.1	EW036_RS16730		hypothetical protein	0.0004998375	EW036_RS16730 — hypothetical protein	search FASTA description + reference GFF	29.793564452812475
PROT:WP_001288587.1	WP_001288587.1	EW036_RS25550	atpH	F0F1 ATP synthase subunit delta	0.0004998375	atpH — F0F1 ATP synthase subunit delta	search FASTA description + reference GFF	31.384595433145623
PROT:WP_001288856.1	WP_001288856.1	EW036_RS08665	mukF	chromosome partition protein MukF	0.0004998375	mukF — chromosome partition protein MukF	search FASTA description + reference GFF	27.334682876632428
PROT:WP_001289165.1	WP_001289165.1	EW036_RS07905	usg	aspartate-semialdehyde dehydrogenase	0.0004998375	usg — aspartate-semialdehyde dehydrogenase	search FASTA description + reference GFF	30.528160981454004
PROT:WP_001290321.1	WP_001290321.1	EW036_RS23965	lysC	lysine-sensitive aspartokinase 3	0.0004998375	lysC — lysine-sensitive aspartokinase 3	search FASTA description + reference GFF	29.76348766322835
PROT:WP_001290706.1	WP_001290706.1	EW036_RS05990	cysI	assimilatory sulfite reductase (NADPH) hemoprotein subunit	0.0004998375	cysI — assimilatory sulfite reductase (NADPH) hemoprotein subunit	search FASTA description + reference GFF	31.39482416743812
PROT:WP_001291206.1	WP_001291206.1	EW036_RS11110	rluB	23S rRNA pseudouridine(2605) synthase RluB	0.0004998375	rluB — 23S rRNA pseudouridine(2605) synthase RluB	search FASTA description + reference GFF	25.696670685526232
PROT:WP_001291261.1	WP_001291261.1	EW036_RS25665	yieF	class I chromate reductase YieF	0.0004998375	yieF — class I chromate reductase YieF	search FASTA description + reference GFF	29.687704335952045
PROT:WP_001291788.1	WP_001291788.1	EW036_RS01150	glyS	glycine--tRNA ligase subunit beta	0.0004998375	glyS — glycine--tRNA ligase subunit beta	search FASTA description + reference GFF	33.341389015231
PROT:WP_001291991.1	WP_001291991.1	EW036_RS20035	gpt	xanthine phosphoribosyltransferase	0.0004998375	gpt — xanthine phosphoribosyltransferase	search FASTA description + reference GFF	30.20159103755357
PROT:WP_001292681.1	WP_001292681.1	EW036_RS21730	opgB	phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase	0.0004998375	opgB — phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase	search FASTA description + reference GFF	20.697592700743837
PROT:WP_001292822.1	WP_001292822.1	EW036_RS16675	pflB	formate C-acetyltransferase	0.0004998375	pflB — formate C-acetyltransferase	search FASTA description + reference GFF	37.44999558774752
